,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
263,2020_09_13,N/A,mpc,N/A,N/A,N/A,N/A,N/A,108.88,N/A,N/A,N/A,7.49,1.82,1.29,2.09,157.91,650690000.0,N/A,N/A,N/A,N/A,N/A,102640000000.0,13870000000.0,2.09,N/A,11.83,99.20,55.00,1090000000.0,1.68,34640000000.0,1.27,36.53,4970000000.0,2.09,0.60,78.82,N/A,2.75,3.52,24880000.0,N/A
264,2020_09_13,N/A,mrk,N/A,N/A,N/A,N/A,N/A,111.28,N/A,N/A,N/A,22.20,33.10,11.19,0.47,18.57,2530000000.0,N/A,N/A,N/A,N/A,N/A,47190000000.0,33680000000.0,0.47,N/A,4.10,12.40,7.60,11110000000.0,4.39,30870000000.0,1.32,10.93,13090000000.0,0.47,0.08,78.55,N/A,1.66,0.48,13700000.0,N/A
265,2020_09_13,N/A,mro,N/A,N/A,N/A,N/A,N/A,50.88,N/A,N/A,N/A,16.18,4.25,0.54,3.23,5.04,789440000.0,N/A,N/A,N/A,N/A,N/A,4019999999.9999995,3810000000.0,3.23,N/A,0.8160,0.66,64.40,0.66,0.66,5690000000.0,1.32,14.15,2150000000.0,3.23,0.33,87.78,N/A,1.73,6.57,35890000.0,N/A
266,2020_09_13,N/A,ms,N/A,N/A,N/A,N/A,N/A,362.45,N/A,N/A,N/A,21.25,34.04,1.02,1.44,27.93,1580000000.0,N/A,N/A,N/A,N/A,N/A,43790000000.0,36730000000.0,1.44,N/A,5.52,45.20,30.90,610670000000.0,387.29,318990000000.0,1.86,49.57,20230000000.0,1.44,24.24,62.93,N/A,6.19,3.81,59130000.0,N/A
267,2020_09_13,N/A,msft,N/A,N/A,N/A,N/A,N/A,69.41,N/A,N/A,N/A,30.96,37.03,11.26,0.89,18.79,7570000000.0,N/A,N/A,N/A,N/A,N/A,143020000000.0,96940000000.0,0.89,N/A,5.76,15.10,12.80,136490000000.00002,18.04,82110000000.0,2.52,15.63,60670000000.0,0.89,1.42,74.09,N/A,1.08,0.49,36470000.0,N/A
268,2020_09_13,N/A,msi,N/A,N/A,N/A,N/A,N/A,1.17,N/A,N/A,N/A,11.02,21.39,10.04,0.74,45.08,169790000.0,N/A,N/A,N/A,N/A,N/A,7640000000.0,3950000000.0,0.74,N/A,4.81,34.80,13.00,1340000000.0,7.9,6140000000.0,1.17,4.89,1840000000.0,0.74,0.43,88.33,N/A,2.69,2.43,2680000.0,N/A
269,2020_09_13,N/A,mtb,N/A,N/A,N/A,N/A,N/A,114.54,N/A,N/A,N/A,27.65,38.50,1.14,1.14,41.08,128280000.0,N/A,N/A,N/A,N/A,N/A,5360000000.0,5970000000.0,1.14,N/A,10.78,49.10,22.80,23560000000.0,183.68,6530000000.0,114.54,114.54,2009999999.9999998,1.14,0.43,84.57,N/A,3.64,2.13,2190000.0,N/A
270,2020_09_13,N/A,mu,N/A,N/A,N/A,N/A,N/A,19.20,N/A,N/A,N/A,11.16,11.99,3.09,1.34,18.26,1110000000.0,N/A,N/A,N/A,N/A,N/A,20250000000.0,10700000000.0,1.34,N/A,1.99,4.40,13.60,8660000000.0,7.79,7280000000.0,2.89,34.01,8270000000.0,1.34,0.24,82.31,N/A,1.77,2.97,31640000.0,N/A
271,2020_09_13,N/A,myl,N/A,N/A,N/A,N/A,N/A,105.28,N/A,N/A,N/A,2.35,15.22,3.53,1.51,22.28,516950000.00000006,N/A,N/A,N/A,N/A,N/A,11500000000.0,4550000000.0,1.51,N/A,0.52,401200000.0,4.20,401200000.0,0.78,12370000000.0,0.93,22.72,1850000000.0,1.51,1.37,87.96,N/A,9.58,10.96,33900000.0,N/A
272,2020_09_13,N/A,nbl,N/A,N/A,N/A,N/A,N/A,172.19,N/A,N/A,N/A,143.04,32.13,4.16,2.63,8.11,484650000.0,N/A,N/A,N/A,N/A,N/A,3890000000.0,2820000000.0,2.63,N/A,11.61,0.68,47.30,0.68,0.68,8220000000.000001,0.73,8.34,1310000000.0,2.63,1.29,99.06,N/A,0.96,2.50,9490000.0,N/A
273,2020_09_13,N/A,ndaq,N/A,N/A,N/A,N/A,N/A,68.47,N/A,N/A,N/A,16.22,24.75,5.30,0.77,29.88,164260000.0,N/A,N/A,N/A,N/A,N/A,4910000000.0,2540000000.0,0.77,N/A,4.78,38.50,31.80,4.52,4.52,3940000000.0,1.11,35.03,1260000000.0,0.77,18.68,79.35,N/A,2.88,1.67,1960000.0,N/A
274,2020_09_13,N/A,nee,N/A,N/A,N/A,N/A,N/A,111.18,N/A,N/A,N/A,18.71,30.88,3.15,0.21,38.93,489650000.0,N/A,N/A,N/A,N/A,N/A,18980000000.0,11290000000.0,0.21,N/A,7.24,3.30,15.40,1010000000.0,2.06,46540000000.0,0.61,75.71,8670000000.0,0.21,0.18,81.04,N/A,3.29,0.94,5460000.0,N/A
275,2020_09_13,N/A,nem,N/A,N/A,N/A,N/A,N/A,29.62,N/A,N/A,N/A,36.79,20.22,3.49,0.36,13.09,803070000.0,N/A,N/A,N/A,N/A,N/A,10630000000.0,4380000000.0,0.36,N/A,4.80,4120000000.0,4.80,4120000000.0,5.13,6800000000.0,2.81,27.40,3600000000.0,0.36,0.38,85.93,N/A,1.47,1.52,10890000.0,N/A
276,2020_09_13,N/A,ni,N/A,N/A,N/A,N/A,N/A,180.85,N/A,N/A,N/A,1.26,21.78,3.00,0.22,12.90,383020000.0,N/A,N/A,N/A,N/A,N/A,4900000000.0,2340000000.0,0.22,N/A,0.31,142200000.0,4.70,142200000.0,0.37,10240000000.0,0.89,12.49,1360000000.0,0.22,0.38,94.63,N/A,1.82,1.75,5580000.0,N/A
277,2020_09_13,N/A,nke,N/A,N/A,N/A,N/A,N/A,161.58,N/A,N/A,N/A,6.79,8.33,7.07,0.84,24.00,1240000000.0,N/A,N/A,N/A,N/A,N/A,37400000000.0,16239999999.999998,0.84,N/A,1.60,8790000000.0,38.00,8790000000.0,5.63,13020000000.0,2.48,5.14,2480000000.0,0.84,1.17,85.83,N/A,1.87,1.10,10130000.0,N/A
278,2020_09_13,N/A,nly,N/A,N/A,N/A,N/A,N/A,557.67,N/A,N/A,N/A,0.00,49.15,2.06,1.16,0.36,1400000000.0,N/A,N/A,N/A,N/A,N/A,514659999.99999994,453030000.0,1.16,N/A,1.72,390740000.0,453030000.0,390740000.0,0.28,76950000000.0,0.17,8.39,853760000.0,1.16,0.33,53.69,N/A,1.7,1.33,18880000.0,N/A
279,2020_09_13,N/A,nok,N/A,N/A,N/A,N/A,N/A,45.00,N/A,N/A,N/A,2.76,0.00,2.37,0.34,10.60,5620000000.0,N/A,N/A,N/A,N/A,N/A,10.60,8449999999.999999,0.34,N/A,0.1920,45.00,10.60,45.00,45.00,45.00,1.50,3.12,N/A,0.34,0.00,4.78,N/A,1.33,0.69,36800000.0,N/A
280,2020_09_13,N/A,nov,N/A,N/A,N/A,N/A,N/A,50.26,N/A,N/A,N/A,35.56,2.75,1.08,1.84,20.30,388280000.0,N/A,N/A,N/A,N/A,N/A,7790000000.0,2770000000.0,1.84,N/A,7.22,1450000000.0,29.80,1450000000.0,3.73,2780000000.0,2.86,14.06,1240000000.0,1.84,0.42,98.47,N/A,3.56,3.70,13240000.0,N/A
281,2020_09_13,N/A,nrg,N/A,N/A,N/A,N/A,N/A,362.51,N/A,N/A,N/A,44.34,15.68,8.61,0.97,37.94,244090000.0,N/A,N/A,N/A,N/A,N/A,9450000000.0,2520000000.0,0.97,N/A,16.72,55.70,9.20,1.71,1.71,6340000000.0,1.43,7.17,1680000000.0,0.97,0.81,98.22,N/A,3.16,2.80,6220000.0,N/A
282,2020_09_13,N/A,nsc,N/A,N/A,N/A,N/A,N/A,87.32,N/A,N/A,N/A,20.47,35.13,5.99,1.39,39.62,255110000.0,N/A,N/A,N/A,N/A,N/A,10240000000.0,5190000000.0,1.39,N/A,8.05,45.70,28.70,1140000000.0,4.48,12980000000.0,1.21,58.25,3700000000.0,1.39,0.12,76.23,N/A,2.75,1.25,2380000.0,N/A
283,2020_09_13,N/A,ntap,N/A,N/A,N/A,N/A,N/A,028.87,N/A,N/A,N/A,14.47,17.43,7.36,1.30,24.30,221350000.0,N/A,N/A,N/A,N/A,N/A,5480000000.0,3620000000.0,1.30,N/A,3.49,25.20,5.40,3780000000.0,17.03,2920000000.0,1.62,1.28,793630000.0,1.30,0.31,98.98,N/A,4.02,12.64,12890000.0,N/A
284,2020_09_13,N/A,ntrs,N/A,N/A,N/A,N/A,N/A,50.44,N/A,N/A,N/A,23.59,30.51,1.03,1.04,28.83,208090000.0,N/A,N/A,N/A,N/A,N/A,6060000000.0,6090000000.0,1.04,N/A,6.43,19.50,4.80,11010000000.0,52.91,14030000000.0,50.44,50.44,2710000000.0,1.04,0.63,86.08,N/A,6.72,2.51,4760000.0,N/A
285,2020_09_13,N/A,nue,N/A,N/A,N/A,N/A,N/A,51.20,N/A,N/A,N/A,2.49,6.63,4.62,1.47,67.71,301900000.0,N/A,N/A,N/A,N/A,N/A,20550000000.0,2700000000.0,1.47,N/A,1.67,71.80,26.60,3040000000.0,10.06,5440000000.0,4.39,33.77,2970000000.0,1.47,0.65,81.57,N/A,1.95,1.38,4540000.0,N/A
286,2020_09_13,N/A,nus,N/A,N/A,N/A,N/A,N/A,70.65,N/A,N/A,N/A,6.33,9.52,7.64,1.40,42.26,51390000.0,N/A,N/A,N/A,N/A,N/A,2300000000.0,1840000000.0,1.40,N/A,2.67,9.70,1.80,386300000.0,7.52,559540000.0,1.62,15.38,269540000.0,1.40,2.97,78.95,N/A,2.76,3.58,1710000.0,N/A
287,2020_09_13,N/A,nvda,N/A,N/A,N/A,N/A,N/A,55.30,N/A,N/A,N/A,25.93,28.56,11.67,1.53,21.33,590760000.0,N/A,N/A,N/A,N/A,N/A,13060000000.0,6770000000.0,1.53,N/A,5.44,12.70,49.90,10980000000.0,17.8,7700000000.0,6.09,22.55,5580000000.0,1.53,4.15,69.23,N/A,0.47,0.92,6200000.0,N/A
288,2020_09_13,N/A,nwl,N/A,N/A,N/A,N/A,N/A,193.77,N/A,N/A,N/A,11.24,7.91,2.85,1.04,21.69,424300000.0,N/A,N/A,N/A,N/A,N/A,9190000000.0,3240000000.0,1.04,N/A,2.44,13.30,14.90,1.46,1.46,6810000000.0,1.47,8.23,1180000000.0,1.04,0.78,90.56,N/A,4.62,4.83,11940000.0,N/A
289,2020_09_13,N/A,nwsa,N/A,N/A,N/A,N/A,N/A,30.64,N/A,N/A,N/A,14.09,4.13,1.55,1.56,15.32,388860000.0,N/A,N/A,N/A,N/A,N/A,9010000000.0,4080000000.0,1.56,N/A,2.16,1520000000.0,22.00,1520000000.0,2.58,2570000000.0,1.29,12.88,485880000.0,1.56,0.58,101.46,N/A,3.04,1.69,7900000.0,N/A
290,2020_09_13,N/A,oi,N/A,N/A,N/A,N/A,N/A,492.86,N/A,N/A,N/A,9.48,7.20,2.78,1.72,40.23,156960000.0,N/A,N/A,N/A,N/A,N/A,6280000000.0,1210000000.0,1.72,N/A,3.81,1070000000.0000001,19.20,1070000000.0000001,6.8,6510000000.0,1.60,0.31,613370000.0,1.72,1.04,95.37,N/A,5.45,4.02,7520000.0,N/A
291,2020_09_13,N/A,oke,N/A,N/A,N/A,N/A,N/A,234.87,N/A,N/A,N/A,7.13,20.97,5.35,1.99,21.00,444200000.0,N/A,N/A,N/A,N/A,N/A,8720000000.0,3380000000.0,1.99,N/A,1.49,56.90,32.40,945730000.0,2.13,14660000000.0,1.71,14.05,1720000000.0,1.99,0.67,75.92,N/A,2.31,2.85,12140000.0,N/A
292,2020_09_13,N/A,orcl,N/A,N/A,N/A,N/A,N/A,697.89,N/A,N/A,N/A,26.13,37.17,8.29,0.82,12.48,3150000000.0,N/A,N/A,N/A,N/A,N/A,39220000000.0,31130000000.0,0.82,N/A,3.18,5.30,1.60,42280000000.0,13.9,70770000000.0,2.66,3.33,13090000000.0,0.82,36.36,52.78,N/A,3.38,1.81,34730000.0,N/A
293,2020_09_13,N/A,orly,N/A,N/A,N/A,N/A,N/A,035.19,N/A,N/A,N/A,14.45,19.97,12.20,1.08,142.39,74060000.0,N/A,N/A,N/A,N/A,N/A,10720000000.0,5390000000.0,1.08,N/A,20.37,50.30,19.40,872420000.0,11.78,6100000000.0,0.95,7.95,2420000000.0,1.08,1.65,88.04,N/A,1.75,1.12,0.00,N/A
294,2020_09_13,N/A,oxy,N/A,N/A,N/A,N/A,N/A,178.59,N/A,N/A,N/A,56.15,31.04,6.22,1.86,24.22,930140000.0,N/A,N/A,N/A,N/A,N/A,21510000000.0,12060000000.0,1.86,N/A,14.45,1010000000.0,33.80,1010000000.0,1.09,41690000000.0,0.85,14.79,6110000000.0,1.86,0.17,84.51,N/A,2.12,5.65,40060000.0,N/A
295,2020_09_13,N/A,payx,N/A,N/A,N/A,N/A,N/A,33.65,N/A,N/A,N/A,27.18,36.15,10.60,0.91,11.27,359980000.0,N/A,N/A,N/A,N/A,N/A,4040000000.0,2760000000.0,0.91,N/A,3.04,4.20,6.70,932400000.0,2.6,33.65,1.23,7.75,1440000000.0,0.91,10.76,70.51,N/A,7.5,3.41,10380000.0,N/A
296,2020_09_13,N/A,pbct,N/A,N/A,N/A,N/A,N/A,17.95,N/A,N/A,N/A,26.78,41.84,0.87,1.17,4.44,424780000.0,N/A,N/A,N/A,N/A,N/A,1840000000.0,1810000000.0,1.17,N/A,1.14,32.50,7.70,2470000000.0,5.89,3300000000.0,17.95,17.95,613200000.0,1.17,0.65,81.01,N/A,3.46,4.39,16190000.000000002,N/A
297,2020_09_13,N/A,pbi,N/A,N/A,N/A,N/A,N/A,576.23,N/A,N/A,N/A,1.17,5.35,2.00,3.03,19.02,173080000.0,N/A,N/A,N/A,N/A,N/A,3260000000.0,1280000000.0,3.03,N/A,0.22,1020000000.0,6.20,1020000000.0,5.87,2930000000.0,1.29,0.26,252230000.0,3.03,0.66,80.82,N/A,3.61,18.16,27010000.0,N/A
298,2020_09_13,N/A,pcar,N/A,N/A,N/A,N/A,N/A,106.86,N/A,N/A,N/A,7.95,9.87,4.77,1.14,59.73,346150000.0,N/A,N/A,N/A,N/A,N/A,20710000000.0,3860000000.0,1.14,N/A,4.74,76.20,53.80,4170000000.0,12.04,10450000000.0,5.08,28.27,3030000000.0,1.14,2.01,65.42,N/A,2.08,0.87,3670000.0,N/A
299,2020_09_13,N/A,pcg,N/A,N/A,N/A,N/A,N/A,047.01,N/A,N/A,N/A,37.95,12.88,1.50,1.09,34.08,1990000000.0,N/A,N/A,N/A,N/A,N/A,18010000000.0,4580000000.0,1.09,N/A,12.94,0.5,15.00,0.5,0.5,39800000000.0,0.55,6.70,5350000000.0,1.09,0.15,83.61,N/A,3.5,3.58,44280000.0,N/A
300,2020_09_13,N/A,pdco,N/A,N/A,N/A,N/A,N/A,96.07,N/A,N/A,N/A,10.99,4.18,4.71,1.61,57.22,96350000.0,N/A,N/A,N/A,N/A,N/A,5410000000.0,1200000000.0,1.61,N/A,6.29,18.80,6.20,119560000.0,1.26,821190000.0,1.49,8.96,428130000.0,1.61,11.91,94.20,N/A,11.73,18.65,11650000.0,N/A
301,2020_09_13,N/A,peg,N/A,N/A,N/A,N/A,N/A,110.43,N/A,N/A,N/A,18.09,25.58,3.23,0.56,19.07,505760000.0,N/A,N/A,N/A,N/A,N/A,9610000000.0,3610000000.0,0.56,N/A,3.42,194.80,11.50,0.85,0.85,17110000000.0,0.65,30.74,3220000000.0,0.56,0.06,72.25,N/A,2.81,1.06,5240000.0,N/A
302,2020_09_13,N/A,pep,N/A,N/A,N/A,N/A,N/A,357.34,N/A,N/A,N/A,10.13,15.43,7.93,0.58,48.60,1380000000.0,N/A,N/A,N/A,N/A,N/A,67650000000.00001,37180000000.0,0.58,N/A,4.90,19.10,3.10,9120000000.0,6.59,44980000000.0,0.97,9.02,9720000000.0,0.58,0.14,73.53,N/A,1.88,0.45,9910000.0,N/A
303,2020_09_13,N/A,pfe,N/A,N/A,N/A,N/A,N/A,98.53,N/A,N/A,N/A,28.81,29.82,5.49,0.66,8.87,5560000000.0,N/A,N/A,N/A,N/A,N/A,49200000000.0,41740000000.0,0.66,N/A,2.53,32.10,11.00,11400000000.0,2.05,63610000000.0,1.42,11.58,14970000000.0,0.66,0.04,72.56,N/A,2.1,0.81,53490000.0,N/A
304,2020_09_13,N/A,pfg,N/A,N/A,N/A,N/A,N/A,27.67,N/A,N/A,N/A,7.82,9.55,0.36,1.56,58.49,274520000.0,N/A,N/A,N/A,N/A,N/A,16170000000.000002,6200000000.0,1.56,N/A,4.55,3.10,21.60,4139999999.9999995,15.09,4310000000.0,2.71,55.63,4860000000.0,1.56,0.33,74.51,N/A,2.53,1.40,4230000.0,N/A
305,2020_09_13,N/A,pgr,N/A,N/A,N/A,N/A,N/A,33.46,N/A,N/A,N/A,10.86,14.04,6.42,0.54,69.37,585400000.0,N/A,N/A,N/A,N/A,N/A,40540000000.0,5530000000.0,0.54,N/A,7.46,82.80,16.10,4810000000.0,8.21,5580000000.0,0.45,27.63,6770000000.0,0.54,0.29,82.12,N/A,3.34,1.22,8270000.0,N/A
306,2020_09_13,N/A,ph,N/A,N/A,N/A,N/A,N/A,140.35,N/A,N/A,N/A,8.81,14.53,6.67,1.69,106.65,128220000.0,N/A,N/A,N/A,N/A,N/A,13700000000.0,3540000000.0,1.69,N/A,9.29,28.50,14.10,756320000.0,5.88,8600000000.0,1.55,47.56,2069999999.9999998,1.69,0.35,83.66,N/A,0.98,0.69,1490000.0,N/A
307,2020_09_13,N/A,phm,N/A,N/A,N/A,N/A,N/A,53.47,N/A,N/A,N/A,10.94,14.85,9.36,1.44,39.24,268180000.0,N/A,N/A,N/A,N/A,N/A,10620000000.0,2410000000.0,1.44,N/A,4.24,44.60,4.20,1680000000.0,6.26,3130000000.0,4.51,21.82,1580000000.0,1.44,3.17,94.59,N/A,2.2,2.29,6430000.0,N/A
308,2020_09_13,N/A,pki,N/A,N/A,N/A,N/A,N/A,72.43,N/A,N/A,N/A,9.87,15.39,4.39,1.36,26.79,111810000.0,N/A,N/A,N/A,N/A,N/A,2980000000.0,1420000000.0,1.36,N/A,2.63,98.50,12.30,218540000.0,1.95,2150000000.0,1.32,26.61,520570000.00000006,1.36,0.81,99.00,N/A,2.99,4.64,2130000.0,N/A
309,2020_09_13,N/A,pld,N/A,N/A,N/A,N/A,N/A,43.97,N/A,N/A,N/A,40.85,37.15,2.10,0.91,6.30,738770000.0,N/A,N/A,N/A,N/A,N/A,4250000000.0,2610000000.0,0.91,N/A,2.54,5.40,57.40,549150000.0,0.74,16160000000.0,2.13,43.55,2620000000.0,0.91,0.52,88.99,N/A,3.17,1.15,7060000.0,N/A
310,2020_09_13,N/A,pll,N/A,N/A,N/A,N/A,N/A,17.77,N/A,N/A,N/A,0.00,380.82,38.13,1.22,0.00,11550000.0,N/A,N/A,N/A,N/A,N/A,0.00,8020000.0,1.22,N/A,0.90,8950000.0,8020000.0,8950000.0,1.09,2390000.0,6.20,1.60,10050000.0,1.22,0.00,0.10,N/A,0.17,0.04,0.00,N/A
311,2020_09_13,N/A,pm,N/A,N/A,N/A,N/A,N/A,1.13,N/A,N/A,N/A,24.98,37.65,17.35,0.79,18.75,1560000000.0,N/A,N/A,N/A,N/A,N/A,29160000000.0,19290000000.0,0.79,N/A,4.67,16.00,13.60,4200000000.0,2.7,29630000000.0,1.13,7.70,8439999999.999999,0.79,0.22,75.22,N/A,2.05,0.46,9770000.0,N/A
312,2020_09_13,N/A,pnc,N/A,N/A,N/A,N/A,N/A,115.12,N/A,N/A,N/A,51.49,26.36,0.73,1.23,32.64,424500000.0,N/A,N/A,N/A,N/A,N/A,14180000000.0,17050000000.0,1.23,N/A,16.11,167.80,60.00,14810000000.0,34.88,47830000000.0,115.12,115.12,6050000000.0,1.23,0.23,84.49,N/A,2.58,1.24,5250000.0,N/A
313,2020_09_13,N/A,pnr,N/A,N/A,N/A,N/A,N/A,56.32,N/A,N/A,N/A,11.58,15.06,6.57,1.35,17.27,165910000.0,N/A,N/A,N/A,N/A,N/A,2890000000.0,1050000000.0,1.35,N/A,1.98,36.90,10.80,90600000.0,0.55,1100000000.0,1.34,11.75,522299999.99999994,1.35,0.25,90.89,N/A,2.01,1.30,2660000.0,N/A
314,2020_09_13,N/A,pnw,N/A,N/A,N/A,N/A,N/A,119.55,N/A,N/A,N/A,17.37,21.93,2.53,0.27,30.67,112560000.0,N/A,N/A,N/A,N/A,N/A,3450000000.0,1490000000.0,0.27,N/A,5.31,34.30,6.90,6760000.0,0.06,6710000000.0,0.77,48.77,979820000.0,0.27,0.43,87.19,N/A,1.69,1.91,2200000.0,N/A
315,2020_09_13,N/A,prgo,N/A,N/A,N/A,N/A,N/A,72.48,N/A,N/A,N/A,4.73,9.89,2.66,1.16,37.27,136480000.0,N/A,N/A,N/A,N/A,N/A,5070000000.0,1770000000.0,1.16,N/A,1.75,573.30,6.10,1460000000.0,10.7,4280000000.0000005,2.05,43.30,692200000.0,1.16,0.41,86.44,N/A,4.32,3.91,3900000.0,N/A
316,2020_09_13,N/A,pru,N/A,N/A,N/A,N/A,N/A,54.77,N/A,N/A,N/A,0.22,0.55,0.02,1.70,149.88,0.20,N/A,N/A,N/A,N/A,N/A,59810000000.0,18400000000.0,1.70,N/A,0.43,37730000000.0,21.30,37730000000.0,95.52,36420000000.0,0.66,166.99,24780000000.0,1.70,0.20,67.48,N/A,3.52,1.98,9330000.0,N/A
317,2020_09_13,N/A,psa,N/A,N/A,N/A,N/A,N/A,25.86,N/A,N/A,N/A,49.72,50.95,7.99,0.16,16.90,174800000.0,N/A,N/A,N/A,N/A,N/A,2950000000.0,2120000000.0,0.16,N/A,7.00,14.90,0.40,1270000000.0,7.26,2460000000.0,3.27,27.84,2049999999.9999998,0.16,13.27,80.70,N/A,6.12,3.62,3.67,N/A
318,2020_09_13,N/A,psx,N/A,N/A,N/A,N/A,N/A,62.01,N/A,N/A,N/A,1.35,1.99,1.95,1.51,198.69,436700000.0,N/A,N/A,N/A,N/A,N/A,88130000000.0,11760000000.0,1.51,N/A,2.70,1890000000.0,60.80,1890000000.0,4.33,14450000000.0,1.25,47.44,4340000000.0,1.51,0.35,71.91,N/A,1.85,1.39,5910000.0,N/A
319,2020_09_13,N/A,pwr,N/A,N/A,N/A,N/A,N/A,42.62,N/A,N/A,N/A,3.13,4.88,4.44,1.21,81.49,138020000.0,N/A,N/A,N/A,N/A,N/A,11740000000.0,1600000000.0,1.21,N/A,2.51,170.40,11.70,530669999.99999994,3.85,1670000000.0,1.74,28.42,1440000000.0,1.21,0.92,100.96,N/A,3.2,3.35,4780000.0,N/A
320,2020_09_13,N/A,pxd,N/A,N/A,N/A,N/A,N/A,20.67,N/A,N/A,N/A,5.18,12.80,3.64,1.79,49.56,164280000.0,N/A,N/A,N/A,N/A,N/A,8199999999.999999,4030000000.0000005,1.79,N/A,2.54,1.61,52.00,1.61,1.61,2430000000.0,0.75,71.46,2880000000.0,1.79,0.93,93.58,N/A,2.73,2.28,3630000.0,N/A
321,2020_09_13,N/A,qcom,N/A,N/A,N/A,N/A,N/A,496.88,N/A,N/A,N/A,13.72,17.43,6.56,1.39,17.36,1130000000.0,N/A,N/A,N/A,N/A,N/A,17.36,15670000000.0,1.39,N/A,2.36,60.70,49.20,10600000000.0,9.4,16430000000.0,1.97,2.93,5300000000.0,1.39,0.12,79.91,N/A,1.33,1.19,15820000.0,N/A
322,2020_09_13,N/A,qdel,N/A,N/A,N/A,N/A,N/A,17.88,N/A,N/A,N/A,23.61,31.01,13.96,0.99,15.62,41950000.0,N/A,N/A,N/A,N/A,N/A,655080000.0,320810000.0,0.99,N/A,3.55,226.90,86.40,72590000.0,1.73,109400000.0,1.62,14.58,181230000.0,0.99,11.89,91.59,N/A,1.33,8.08,1860000.0,N/A
323,2020_09_13,N/A,r,N/A,N/A,N/A,N/A,N/A,388.23,N/A,N/A,N/A,3.84,5.22,1.94,2.03,163.55,53820000.0,N/A,N/A,N/A,N/A,N/A,8560000000.000001,1590000000.0,2.03,N/A,6.29,831470000.0,15.60,831470000.0,15.45,8380000000.000001,0.77,40.12,2200000000.0,2.03,0.66,89.18,N/A,4.63,6.39,3780000.0,N/A
324,2020_09_13,N/A,rf,N/A,N/A,N/A,N/A,N/A,16.61,N/A,N/A,N/A,16.52,22.34,0.55,1.66,4.67,960170000.0,N/A,N/A,N/A,N/A,N/A,4520000000.0,5520000000.0,1.66,N/A,0.67,3560000000.0,50.70,3560000000.0,3.71,6820000000.0,16.61,16.61,2900000000.0,1.66,0.42,77.07,N/A,2.77,2.29,20420000.0,N/A
325,2020_09_13,N/A,rhi,N/A,N/A,N/A,N/A,N/A,24.27,N/A,N/A,N/A,6.42,8.84,13.58,1.54,50.12,114600000.0,N/A,N/A,N/A,N/A,N/A,5700000000.0,2530000000.0,1.54,N/A,3.20,59.70,26.90,501480000.0,4.44,280730000.0,1.76,10.25,697740000.0,1.54,2.96,99.36,N/A,11.03,9.15,9540000.0,N/A
326,2020_09_13,N/A,rl,N/A,N/A,N/A,N/A,N/A,155.02,N/A,N/A,N/A,2.67,4.85,2.10,1.19,70.02,48160000.0,N/A,N/A,N/A,N/A,N/A,5220000000.0,3810000000.0,1.19,N/A,1.84,2710000000.0,65.90,2710000000.0,37.11,3960000000.0,2.59,34.97,486900000.0,1.19,1.02,103.37,N/A,4.3,13.71,4760000.0,N/A
327,2020_09_13,N/A,rok,N/A,N/A,N/A,N/A,N/A,251.31,N/A,N/A,N/A,11.85,17.33,10.42,1.50,56.00,115970000.0,N/A,N/A,N/A,N/A,N/A,6490000000.0,2900000000.0,1.50,N/A,6.58,21.60,16.30,910400000.0,7.85,2740000000.0,1.31,6.64,1270000000.0,1.50,0.67,78.99,N/A,2.29,2.29,2560000.0,N/A
328,2020_09_13,N/A,rop,N/A,N/A,N/A,N/A,N/A,59.38,N/A,N/A,N/A,29.75,27.13,5.23,1.05,51.85,104710000.0,N/A,N/A,N/A,N/A,N/A,5410000000.0,3430000000.0,1.05,N/A,15.27,12.20,1.90,1870000000.0,17.87,5870000000.0,1.27,94.35,1680000000.0,1.05,1.92,96.24,N/A,2.57,1.22,1160000.0,N/A
329,2020_09_13,N/A,rost,N/A,N/A,N/A,N/A,N/A,218.66,N/A,N/A,N/A,4.25,5.38,4.20,0.75,36.14,356010000.0,N/A,N/A,N/A,N/A,N/A,12790000000.0,5320000000.0,0.75,N/A,1.53,94.70,32.50,3790000000.0,10.65,6270000000.0,1.70,8.05,1260000000.0,0.75,2.14,90.69,N/A,1.36,1.02,4250000.0,N/A
330,2020_09_13,N/A,rrc,N/A,N/A,N/A,N/A,N/A,139.55,N/A,N/A,N/A,92.72,114.03,17.43,2.82,8.06,256079999.99999997,N/A,N/A,N/A,N/A,N/A,1980000000.0,891800000.0,2.82,N/A,7.47,3260000000.0,41.70,3260000000.0,3260000000.0,3260000000.0,0.63,9.97,439600000.0,2.82,1.99,115.56,N/A,6.29,23.52,46560000.0,N/A
